id,uid,zone,use_type,installed,material,joint,lining,diameter,d_cat,length_m
229,83b75a6d-f6f5-11ec-add9-54bf6483bcd3,63903,dist,1953,Steel,,CL,20,M,520.8906592
230,83b7cf93-f6f5-11ec-9ccc-54bf6483bcd3,52417,dist,1984,Steel,,CL,18,M,117.1588366
231,83b86bcd-f6f5-11ec-b69d-54bf6483bcd3,52527,dist,1962,Ductile Iron,,CL,4,S,640.9600733
232,83b8e0ff-f6f5-11ec-b4ab-54bf6483bcd3,75603,dist,1979,Cast Iron,CJ,CL,6,S,444.0000448
233,83b9563c-f6f5-11ec-b323-54bf6483bcd3,52502,dist,1985,Ductile Iron,RG,CL,6,S,1064.902985
234,83b9f273-f6f5-11ec-94e6-54bf6483bcd3,52417,dist,1982,Cast Iron,CJ,,3,S,846.5741848
235,83ba67c2-f6f5-11ec-ba29-54bf6483bcd3,74003,dist,1977,Ductile Iron,,CL,6,S,3385.063487
236,83bb03e0-f6f5-11ec-b643-54bf6483bcd3,74405,dist,1993,Ductile Iron,RG,CL,11,S,985.1675893
237,83bb7921-f6f5-11ec-a882-54bf6483bcd3,52532,dist,1964,Ductile Iron,RG,CL,3,S,131.9073768
238,83bbee3e-f6f5-11ec-923c-54bf6483bcd3,62650,dist,1976,Ductile Iron,RG,CL,2,S,648.6718787
239,83bc8a7d-f6f5-11ec-849b-54bf6483bcd3,62650,dist,1968,Ductile Iron,,CL,2,S,189.1075838
240,83bcffa9-f6f5-11ec-b18d-54bf6483bcd3,52520,dist,1980,Ductile Iron,,CL,1,S,835.0262277
241,83bd74df-f6f5-11ec-b166-54bf6483bcd3,52522,dist,1989,Steel,,CL,10,S,705.2210409
242,83be104f-f6f5-11ec-9da1-54bf6483bcd3,52531,dist,1989,Ductile Iron,,CL,9,S,1393.812128
243,83be8524-f6f5-11ec-90ed-54bf6483bcd3,52530,dist,1989,Cast Iron,,,5,S,294.192055
244,83befa4f-f6f5-11ec-b29a-54bf6483bcd3,52506,dist,1955,Cast Iron,CJ,CL,3,S,529.2634715
245,83bf9693-f6f5-11ec-919c-54bf6483bcd3,75004,dist,1975,Steel,,CL,4,S,940.3716005
246,83c00bbf-f6f5-11ec-bb59-54bf6483bcd3,62629,dist,1991,Cast Iron,,CL,13,M,277.9271127
247,83c0a92e-f6f5-11ec-a83a-54bf6483bcd3,52523,dist,1991,Steel,,CL,15,M,231.8032142
248,83c11e60-f6f5-11ec-9750-54bf6483bcd3,62630,dist,1982,Cast Iron,CJ,CL,11,S,984.1651888
249,83c1938f-f6f5-11ec-9728-54bf6483bcd3,52526,dist,1973,Ductile Iron,,CL,2,S,145.6678817
250,83c208cf-f6f5-11ec-b507-54bf6483bcd3,52435,dist,1956,Ductile Iron,,CL,3,S,591.4897389
251,83c27dfb-f6f5-11ec-b42f-54bf6483bcd3,74110,dist,1993,Steel,,CL,9,S,162.1498932
252,83c31a3b-f6f5-11ec-9639-54bf6483bcd3,74111,dist,1992,Ductile Iron,,CL,12,S,1056.795135
253,83c3b66f-f6f5-11ec-afab-54bf6483bcd3,74106,dist,1938,Ductile Iron,RG,CL,6,S,445.4577339
254,83c42bce-f6f5-11ec-8fd9-54bf6483bcd3,74110,dist,1997,Ductile Iron,,CL,3,S,280.7142808
255,83c4c7e4-f6f5-11ec-bf64-54bf6483bcd3,74111,dist,1973,Ductile Iron,,CL,1,S,191.8441319
256,83c562f6-f6f5-11ec-8acc-54bf6483bcd3,74111,dist,1979,Ductile Iron,,CL,2,S,601.3045087
257,83c5d955-f6f5-11ec-8f98-54bf6483bcd3,52533,dist,1973,Cast Iron,,CL,11,S,193.7000887
258,83c67592-f6f5-11ec-967e-54bf6483bcd3,52421,dist,1966,Cast Iron,CJ,CL,2,S,951.723396
259,83c6e996-f6f5-11ec-b058-54bf6483bcd3,74403,dist,1992,Cast Iron,RG,CL,7,S,703.0902406
260,83c75ec3-f6f5-11ec-bd95-54bf6483bcd3,75504,dist,2014,Cast Iron,CJ,CL,16,M,110.2995678
261,83c7fc2f-f6f5-11ec-bdd7-54bf6483bcd3,52417,dist,1991,Cast Iron,CJ,,4,S,693.4617409
262,83c87164-f6f5-11ec-90a3-54bf6483bcd3,63910,dist,1979,Ductile Iron,RG,CL,2,S,797.8649346
263,83c8fb8d-f6f5-11ec-9387-54bf6483bcd3,63910,dist,1972,Cast Iron,,,6,S,1054.298063
264,83c97102-f6f5-11ec-b34d-54bf6483bcd3,52417,dist,1959,Cast Iron,,CL,6,S,453.2030997
265,83ca0e7c-f6f5-11ec-bf8a-54bf6483bcd3,52502,dist,1996,Ductile Iron,,CL,12,S,200.5345532
266,83ca8399-f6f5-11ec-9f8a-54bf6483bcd3,62629,dist,1949,Ductile Iron,,CL,5,S,604.1411208
267,83cb1fd8-f6f5-11ec-a049-54bf6483bcd3,52533,dist,1962,Cast Iron,,CL,24,M,1179.414368
268,83cb950b-f6f5-11ec-a39d-54bf6483bcd3,74602,dist,1933,Ductile Iron,,CL,11,S,663.6444931
269,83cc0a38-f6f5-11ec-82fa-54bf6483bcd3,52524,dist,2006,Cast Iron,,,3,S,42.91569429
270,83cca67c-f6f5-11ec-b98e-54bf6483bcd3,63903,dist,2017,Ductile Iron,,CL,7,S,792.1084248
271,83cd1ba4-f6f5-11ec-97be-54bf6483bcd3,52417,dist,1929,Ductile Iron,,CL,11,S,1077.578358
272,83cdb7ec-f6f5-11ec-8f21-54bf6483bcd3,75002,dist,2000,Ductile Iron,RG,CL,12,S,937.3066514
273,83ce2d1c-f6f5-11ec-9f4c-54bf6483bcd3,52520,dist,1959,Ductile Iron,,CL,4,S,276.1790639
274,83cea267-f6f5-11ec-a5b3-54bf6483bcd3,52505,dist,2009,Cast Iron,,,12,S,1156.372748
275,83cf3e8d-f6f5-11ec-ae61-54bf6483bcd3,52505,dist,1974,Ductile Iron,RG,CL,12,S,495.025484
276,83cfb3bc-f6f5-11ec-aea2-54bf6483bcd3,52530,dist,1997,Cast Iron,CJ,CL,5,S,1025.468773
277,83d028ec-f6f5-11ec-a947-54bf6483bcd3,52514,dist,1986,Ductile Iron,,CL,11,S,804.4030292
278,83d0c52b-f6f5-11ec-b674-54bf6483bcd3,52514,dist,1969,Cast Iron,RG,CL,12,S,151.749711
279,83d15902-f6f5-11ec-84c7-54bf6483bcd3,74111,dist,1973,Cast Iron,RG,,1,S,525.3818535
280,83d1d56c-f6f5-11ec-87c4-54bf6483bcd3,74111,dist,1998,Ductile Iron,,CL,4,S,289.315422
281,83d271b0-f6f5-11ec-8387-54bf6483bcd3,74111,dist,1940,Cast Iron,,CL,11,S,203.3331729
282,83d30df7-f6f5-11ec-9b09-54bf6483bcd3,74110,dist,1998,Cast Iron,,CL,3,S,179.1436657
283,83d3aa2c-f6f5-11ec-b954-54bf6483bcd3,74111,dist,2007,Ductile Iron,,CL,3,S,93.86468502
284,83d447a4-f6f5-11ec-84d7-54bf6483bcd3,74111,dist,1969,Cast Iron,CJ,CL,8,S,525.3135732
285,83d4bcda-f6f5-11ec-9db1-54bf6483bcd3,74110,dist,1963,Steel,,CL,4,S,1950.830065
286,83d5321d-f6f5-11ec-bb39-54bf6483bcd3,52513,dist,1983,Cast Iron,CJ,CL,3,S,310.1966545
287,83d5a72c-f6f5-11ec-a32b-54bf6483bcd3,52524,dist,1999,Ductile Iron,,CL,9,S,80.10911902
288,83d6424f-f6f5-11ec-a5f4-54bf6483bcd3,62651,dist,1962,Ductile Iron,RG,CL,8,S,146.8313006
289,83d6b89c-f6f5-11ec-9613-54bf6483bcd3,52524,dist,1945,Ductile Iron,RG,CL,1,S,1040.291844
290,83d754db-f6f5-11ec-b274-54bf6483bcd3,52527,dist,1993,Ductile Iron,,CL,9,S,1113.487175
291,83d7c8df-f6f5-11ec-bf73-54bf6483bcd3,52522,dist,1983,Cast Iron,CJ,,12,S,406.565277
292,83d86657-f6f5-11ec-a8d6-54bf6483bcd3,74407,dist,1959,Cast Iron,CJ,,11,S,793.1843362
293,83d90297-f6f5-11ec-96c7-54bf6483bcd3,62651,dist,1935,Ductile Iron,RG,CL,10,S,448.7293362
294,83d977c9-f6f5-11ec-9e33-54bf6483bcd3,62614,dist,1987,Ductile Iron,RG,CL,8,S,682.8659081
295,83d9ecf4-f6f5-11ec-b8f2-54bf6483bcd3,62614,dist,1978,Cast Iron,,CL,7,S,797.7212648
296,83da8934-f6f5-11ec-b77e-54bf6483bcd3,62614,dist,1950,Cast Iron,,,9,S,140.008975
297,83dafe58-f6f5-11ec-9b01-54bf6483bcd3,74004,dist,1971,Ductile Iron,RG,CL,2,S,1191.820465
298,83db7393-f6f5-11ec-a046-54bf6483bcd3,75607,dist,1952,Cast Iron,CJ,,5,S,983.9585335
299,83dbe8b3-f6f5-11ec-bdaf-54bf6483bcd3,74004,dist,2010,Ductile Iron,,CL,2,S,296.209634
300,83dc8519-f6f5-11ec-9bed-54bf6483bcd3,52524,dist,1960,Ductile Iron,,CL,9,S,130.1041171
301,83dcfa2b-f6f5-11ec-9134-54bf6483bcd3,62652,dist,1990,Steel,,CL,16,M,1179.680063
302,83dd6f59-f6f5-11ec-a3ed-54bf6483bcd3,62652,dist,1993,Ductile Iron,RG,CL,4,S,290.7886676
303,83de0b9d-f6f5-11ec-8fad-54bf6483bcd3,74106,dist,1972,Steel,,CL,24,M,904.6789961
304,83de80cb-f6f5-11ec-a488-54bf6483bcd3,75504,dist,1939,Cast Iron,CJ,,6,S,353.0018339
305,83df1d07-f6f5-11ec-9ca9-54bf6483bcd3,63903,dist,1968,Ductile Iron,RG,CL,6,S,406.9227751
306,83df923a-f6f5-11ec-afcd-54bf6483bcd3,63910,dist,1940,Cast Iron,CJ,CL,9,S,522.7768778
307,83e02e7c-f6f5-11ec-8b5e-54bf6483bcd3,52417,dist,2007,Ductile Iron,,CL,15,M,243.1872049
308,83e0c98f-f6f5-11ec-a332-54bf6483bcd3,62645,dist,1989,Cast Iron,,,7,S,7145.43083
309,83e13ec1-f6f5-11ec-a551-54bf6483bcd3,75517,dist,1938,Cast Iron,CJ,CL,9,S,254.1085948
310,83e1b3e9-f6f5-11ec-a768-54bf6483bcd3,52506,dist,1991,Cast Iron,,,8,S,426.2091542
311,83e25163-f6f5-11ec-bd9a-54bf6483bcd3,52502,dist,1980,Steel,,CL,7,S,336.6498861
312,83e2c68c-f6f5-11ec-ab9a-54bf6483bcd3,52502,dist,1974,Cast Iron,,,9,S,2496.7
313,83e33bc0-f6f5-11ec-a312-54bf6483bcd3,52524,dist,2002,Ductile Iron,,CL,8,S,232.5218729
314,83e3b0f9-f6f5-11ec-8a3b-54bf6483bcd3,62627,dist,1963,Steel,,CL,7,S,1360.933996
315,83e44d2d-f6f5-11ec-9b0f-54bf6483bcd3,63007,dist,1980,Cast Iron,CJ,,2,S,252.1809138
316,83e4c260-f6f5-11ec-8333-54bf6483bcd3,52523,dist,1968,Ductile Iron,RG,CL,10,S,533.9767395
317,83e55eaa-f6f5-11ec-8e02-54bf6483bcd3,62650,dist,1990,Ductile Iron,,CL,1,S,703.8405575
318,83e5d3d0-f6f5-11ec-b972-54bf6483bcd3,52527,dist,1965,Cast Iron,CJ,,1,S,493.6789184
319,83e64919-f6f5-11ec-a265-54bf6483bcd3,75702,dist,1992,Cast Iron,,,21,M,552.1533582
320,83e6be2d-f6f5-11ec-8d27-54bf6483bcd3,52514,dist,1980,Steel,,,16,M,1114.580289
321,83e75a72-f6f5-11ec-8b52-54bf6483bcd3,74004,dist,1965,Ductile Iron,,CL,5,S,1119.822669
322,83e7cf9b-f6f5-11ec-bc00-54bf6483bcd3,52524,dist,1987,Copper,,,4,S,903.0159909
323,83e844cf-f6f5-11ec-bfd0-54bf6483bcd3,75607,dist,1960,High Density Polyethylene,FUSED,,13,M,12085.66562
324,83e8e113-f6f5-11ec-b756-54bf6483bcd3,52502,dist,1980,Ductile Iron,,CL,12,S,526.926406
325,83e9563f-f6f5-11ec-807a-54bf6483bcd3,62629,dist,1998,Cast Iron,CJ,CL,3,S,689.0210243
326,83e9cb6f-f6f5-11ec-9f76-54bf6483bcd3,52533,dist,1984,Cast Iron,RG,CL,6,S,1014.409357
327,83ea67af-f6f5-11ec-9f0a-54bf6483bcd3,75607,dist,2016,Steel,,,23,M,630.4201339
328,83eadcde-f6f5-11ec-9707-54bf6483bcd3,52434,dist,1980,Ductile Iron,RG,CL,2,S,1164.207681
329,83eb5209-f6f5-11ec-8471-54bf6483bcd3,52527,dist,1998,Steel,WJ,CL,9,S,576.2664688
330,83ebc73a-f6f5-11ec-b595-54bf6483bcd3,74006,dist,1980,Steel,WJ,,13,M,21.58155739
331,83ec3c66-f6f5-11ec-8c38-54bf6483bcd3,75517,dist,1978,Steel,,CL,2,S,990.4592171
332,83ecd8a9-f6f5-11ec-a2aa-54bf6483bcd3,52533,dist,1986,Ductile Iron,RG,CL,2,S,754.8454475
333,83ed74eb-f6f5-11ec-b1d2-54bf6483bcd3,63910,dist,1990,Cast Iron,,CL,10,S,198.8712636
334,83edea3b-f6f5-11ec-85aa-54bf6483bcd3,63910,dist,1960,Ductile Iron,RG,CL,10,S,186.163909
335,83ee867e-f6f5-11ec-a3a7-54bf6483bcd3,52526,dist,1978,Cast Iron,RG,CL,6,S,249.3176368
336,83eefb90-f6f5-11ec-a14c-54bf6483bcd3,62628,dist,1956,Ductile Iron,RG,CL,6,S,268.3602093
337,83ef70bb-f6f5-11ec-a270-54bf6483bcd3,62630,dist,2006,Cast Iron,RG,CL,8,S,591.053943
338,83efe5e9-f6f5-11ec-beae-54bf6483bcd3,62631,dist,1966,Ductile Iron,,CL,2,S,1016.954868
339,83f0822a-f6f5-11ec-8e99-54bf6483bcd3,74405,dist,1999,Ductile Iron,RG,CL,10,S,2379.391782
340,83f11e6a-f6f5-11ec-b744-54bf6483bcd3,75505,dist,2000,Ductile Iron,,CL,3,S,2090.563093
341,83f19396-f6f5-11ec-a02b-54bf6483bcd3,75100,dist,1973,Ductile Iron,,CL,1,S,5051.23663
342,83f22fe0-f6f5-11ec-b995-54bf6483bcd3,74005,dist,1969,Steel,,CL,9,S,1652.95829
343,83f2a509-f6f5-11ec-a6dc-54bf6483bcd3,74006,dist,1985,Steel,,,22,M,284.7227656
344,83f3414d-f6f5-11ec-8de9-54bf6483bcd3,74005,dist,2006,Cast Iron,,,20,M,2999.678783
345,83f3b684-f6f5-11ec-a71e-54bf6483bcd3,74103,dist,1969,Cast Iron,,CL,3,S,1196.742877
346,83f42bae-f6f5-11ec-a4cc-54bf6483bcd3,74702,dist,2003,Steel,,CL,6,S,2628.678738
347,83f4a0e0-f6f5-11ec-a449-54bf6483bcd3,62650,dist,1959,Ductile Iron,,CL,5,S,182.2950562
348,83f53ce0-f6f5-11ec-9f9b-54bf6483bcd3,62650,dist,1984,Ductile Iron,,CL,10,S,674.0704826
349,83f5b246-f6f5-11ec-b3c7-54bf6483bcd3,62652,dist,1956,Ductile Iron,RG,CL,1,S,534.598936
350,83f64e8d-f6f5-11ec-8567-54bf6483bcd3,62611,dist,2007,Cast Iron,CJ,,12,S,158.7415803
351,83f6c3c6-f6f5-11ec-9a7c-54bf6483bcd3,74403,dist,1998,Steel,,,12,S,187.0387698
352,83f738f9-f6f5-11ec-ac37-54bf6483bcd3,74403,dist,1981,Cast Iron,CJ,CL,18,M,791.4557096
353,83f7ae3e-f6f5-11ec-b54c-54bf6483bcd3,52523,dist,1973,Copper,,,12,S,501.488546
354,83f84a65-f6f5-11ec-a91a-54bf6483bcd3,62631,dist,1948,Cast Iron,CJ,,12,S,321.7771396
355,83f8bf94-f6f5-11ec-b9c2-54bf6483bcd3,75403,dist,1974,Steel,,CL,22,M,504.8733398
356,83f934b8-f6f5-11ec-898c-54bf6483bcd3,75518,dist,1970,Ductile Iron,RG,CL,3,S,739.1717478
357,83f9a9eb-f6f5-11ec-8c7c-54bf6483bcd3,75100,dist,1990,Cast Iron,CJ,CL,2,S,658.7676922
358,83fa4629-f6f5-11ec-aee9-54bf6483bcd3,63007,dist,1988,Ductile Iron,RG,CL,12,S,201.4698335
359,83fabb5b-f6f5-11ec-b926-54bf6483bcd3,52514,dist,1965,Steel,,CL,13,M,726.3686807
360,83fb3093-f6f5-11ec-adfd-54bf6483bcd3,52527,dist,1976,Cast Iron,CJ,CL,1,S,352.6620868
361,83fbccd9-f6f5-11ec-bf52-54bf6483bcd3,52523,dist,1943,Ductile Iron,RG,CL,3,S,511.2075659
362,83fc413f-f6f5-11ec-8a95-54bf6483bcd3,62631,dist,2017,Steel,,,16,M,267.4733128
363,83fcb739-f6f5-11ec-a778-54bf6483bcd3,52513,dist,1982,Steel,WJ,,6,S,546.5211521
364,83fd2c63-f6f5-11ec-aad1-54bf6483bcd3,75513,dist,1936,Cast Iron,,CL,14,M,898.9368629
365,83fda192-f6f5-11ec-aa47-54bf6483bcd3,75513,dist,1995,Steel,WJ,,17,M,359.5568917
366,83fe16bc-f6f5-11ec-b9b1-54bf6483bcd3,62631,dist,1998,Ductile Iron,,CL,11,S,644.3197929
367,83fe8be9-f6f5-11ec-bc5a-54bf6483bcd3,62628,dist,1953,Ductile Iron,,CL,1,S,793.0748359
368,83ff4e10-f6f5-11ec-b1e9-54bf6483bcd3,75403,dist,1979,Copper,,,4,S,3415.178817
369,83ffc33c-f6f5-11ec-98c8-54bf6483bcd3,74406,dist,1920,Steel,,CL,16,M,1514.75329
370,84005f83-f6f5-11ec-bce7-54bf6483bcd3,74406,dist,1984,Ductile Iron,RG,CL,21,M,331.5987334
371,8400d4ad-f6f5-11ec-acea-54bf6483bcd3,52513,dist,1977,Ductile Iron,,CL,3,S,144.8178954
372,840149de-f6f5-11ec-b553-54bf6483bcd3,52526,dist,1942,Steel,WJ,,12,S,462.520278
373,8401e747-f6f5-11ec-ad48-54bf6483bcd3,75507,dist,1936,Steel,,CL,5,S,178.7283338
374,84025c83-f6f5-11ec-9888-54bf6483bcd3,75507,dist,1964,Ductile Iron,RG,CL,3,S,116.6968078
375,8402f8d6-f6f5-11ec-bee2-54bf6483bcd3,63009,dist,1971,Ductile Iron,RG,CL,16,M,1199.086779
376,84036df8-f6f5-11ec-acfc-54bf6483bcd3,63009,dist,1981,Ductile Iron,,CL,11,S,793.6062737
377,84040a30-f6f5-11ec-8ffc-54bf6483bcd3,62614,dist,2000,Cast Iron,CJ,,4,S,1911.7766
378,84047f59-f6f5-11ec-a3ef-54bf6483bcd3,52527,dist,1951,Ductile Iron,,CL,7,S,452.7668671
379,8404f491-f6f5-11ec-b62d-54bf6483bcd3,52524,dist,1991,Cast Iron,,,9,S,383.4404207
380,840569b7-f6f5-11ec-a3a5-54bf6483bcd3,74003,dist,1970,Steel,,CL,11,S,1368.599992
381,8406061e-f6f5-11ec-9ea1-54bf6483bcd3,74502,dist,1977,Ductile Iron,,CL,2,S,1220.641688
382,84067b2a-f6f5-11ec-a9fb-54bf6483bcd3,74300,dist,1971,Ductile Iron,RG,CL,7,S,2841.623687
383,84071771-f6f5-11ec-8389-54bf6483bcd3,74502,dist,2007,Steel,WJ,,23,M,1014.743497
384,84078ca3-f6f5-11ec-92a5-54bf6483bcd3,74602,dist,2008,Ductile Iron,RG,CL,9,S,2169.190147
385,840801d4-f6f5-11ec-99f5-54bf6483bcd3,52533,dist,1954,Cast Iron,,CL,4,S,261.5145855
386,840876f8-f6f5-11ec-8bd8-54bf6483bcd3,52532,dist,1957,Ductile Iron,RG,CL,2,S,250.1128038
387,84091356-f6f5-11ec-b3f0-54bf6483bcd3,75702,dist,1986,Cast Iron,,CL,8,S,2494.530631
388,84098872-f6f5-11ec-9f3f-54bf6483bcd3,52533,dist,1984,Cast Iron,CJ,CL,9,S,312.6623874
389,840a24c3-f6f5-11ec-949e-54bf6483bcd3,52433,dist,1941,Steel,,CL,18,M,1084.296536
390,840a99dc-f6f5-11ec-a7e1-54bf6483bcd3,62614,dist,1986,Ductile Iron,,CL,5,S,564.9130275
391,840b0f0e-f6f5-11ec-a92a-54bf6483bcd3,52435,dist,1963,Cast Iron,,CL,3,S,693.9060566
392,840baa28-f6f5-11ec-a13e-54bf6483bcd3,63007,dist,1968,Cast Iron,,CL,4,S,3268.5886
393,840c465c-f6f5-11ec-87bc-54bf6483bcd3,62657,dist,1984,Steel,WJ,,16,M,675.5911976
394,840cbb8b-f6f5-11ec-b1f2-54bf6483bcd3,63910,dist,1934,Cast Iron,CJ,CL,7,S,330.4347217
395,840d30bd-f6f5-11ec-94f6-54bf6483bcd3,62614,dist,1954,Cast Iron,RG,,1,S,260.555587
396,840dce2e-f6f5-11ec-91d0-54bf6483bcd3,52524,dist,1962,Ductile Iron,RG,CL,2,S,102.9247022
397,840e435d-f6f5-11ec-bc4d-54bf6483bcd3,62631,dist,1969,Ductile Iron,,CL,8,S,1088.415012
398,840eb894-f6f5-11ec-8d43-54bf6483bcd3,74103,dist,1989,Cast Iron,CJ,,18,M,1327.797216
399,840f2dbc-f6f5-11ec-bb39-54bf6483bcd3,74005,dist,1958,Ductile Iron,RG,CL,3,S,2334.540278
400,840fca1a-f6f5-11ec-a44f-54bf6483bcd3,74005,dist,1953,Cast Iron,RG,,13,M,1035.890708
401,84103f2d-f6f5-11ec-8294-54bf6483bcd3,74103,dist,1961,Ductile Iron,RG,CL,9,S,1227.601327
402,8410b34e-f6f5-11ec-810f-54bf6483bcd3,62610,dist,1963,Ductile Iron,,CL,9,S,493.1837794
403,84115099-f6f5-11ec-b5da-54bf6483bcd3,63902,dist,1990,Cast Iron,CJ,,12,S,500.5246012
404,8411c5c8-f6f5-11ec-b740-54bf6483bcd3,52524,dist,1972,Ductile Iron,,CL,5,S,136.5822462
405,84123afd-f6f5-11ec-a172-54bf6483bcd3,52506,dist,1970,Ductile Iron,,CL,8,S,465.2073165
406,8412b042-f6f5-11ec-8481-54bf6483bcd3,75607,dist,2003,Ductile Iron,RG,CL,4,S,188.3535846
407,8413255f-f6f5-11ec-ac83-54bf6483bcd3,52417,dist,1966,Ductile Iron,,CL,11,S,490.292614
408,8413c1aa-f6f5-11ec-abf5-54bf6483bcd3,74004,dist,1958,Ductile Iron,,CL,5,S,110.6638906
409,841436ce-f6f5-11ec-930d-54bf6483bcd3,75513,dist,1999,Steel,,,18,M,362.3969004
410,8414abfd-f6f5-11ec-97a5-54bf6483bcd3,62651,dist,1960,Steel,WJ,,20,M,230.391024
411,8415470d-f6f5-11ec-b8e1-54bf6483bcd3,75516,dist,1964,Cast Iron,CJ,CL,4,S,879.9122079
412,8415bc3f-f6f5-11ec-a4c1-54bf6483bcd3,52535,dist,1974,Cast Iron,CJ,CL,6,S,608.9484098
413,8416316d-f6f5-11ec-9bdb-54bf6483bcd3,52502,dist,1983,Ductile Iron,RG,CL,5,S,108.4436768
414,8416a69e-f6f5-11ec-915c-54bf6483bcd3,52533,dist,1950,Ductile Iron,RG,CL,3,S,267.5038619
415,84171bce-f6f5-11ec-ba2b-54bf6483bcd3,75603,dist,2006,Ductile Iron,,CL,5,S,103.0657055
416,8417b93b-f6f5-11ec-9dcf-54bf6483bcd3,75603,dist,1978,Ductile Iron,RG,CL,10,S,1107.706189
417,84182e6b-f6f5-11ec-b410-54bf6483bcd3,75603,dist,1975,Steel,,,23,M,81.80876182
418,8418a399-f6f5-11ec-a6fe-54bf6483bcd3,75603,dist,1942,Ductile Iron,RG,CL,9,S,73.1772066
419,84193fe3-f6f5-11ec-871f-54bf6483bcd3,75603,dist,1970,Cast Iron,CJ,CL,10,S,450.1810151
420,8419b508-f6f5-11ec-ba6b-54bf6483bcd3,75603,dist,1978,Cast Iron,,CL,6,S,374.6322572
421,841a5020-f6f5-11ec-8f82-54bf6483bcd3,74102,dist,1971,Cast Iron,,,10,S,1299.050987
422,841ac54c-f6f5-11ec-b873-54bf6483bcd3,74102,dist,1963,Ductile Iron,RG,CL,16,M,773.9993372
423,841b618e-f6f5-11ec-89cf-54bf6483bcd3,75606,dist,1968,Ductile Iron,,CL,6,S,352.1672484
424,841bd6bc-f6f5-11ec-bc6d-54bf6483bcd3,52522,dist,1977,Cast Iron,CJ,,9,S,739.9759213
425,841c4be5-f6f5-11ec-b426-54bf6483bcd3,75003,dist,1988,Ductile Iron,RG,CL,1,S,851.4482388
426,841d1079-f6f5-11ec-890c-54bf6483bcd3,74200,trunk,1988,Steel,,,53,L,5215.554178
427,841d85a2-f6f5-11ec-9a92-54bf6483bcd3,52523,dist,1955,Cast Iron,,CL,13,M,112.860731
428,841e21e9-f6f5-11ec-9a05-54bf6483bcd3,75607,dist,1986,Cast Iron,CJ,CL,8,S,174.9959146
429,841ebceb-f6f5-11ec-98b0-54bf6483bcd3,74406,dist,1986,Steel,,,22,M,943.1025408
430,841f5a7d-f6f5-11ec-a786-54bf6483bcd3,52527,dist,1983,Ductile Iron,,CL,2,S,248.1796311
431,841fcf9e-f6f5-11ec-9d23-54bf6483bcd3,52519,dist,2011,Cast Iron,RG,CL,9,S,263.3504369
432,84206bc8-f6f5-11ec-a47c-54bf6483bcd3,52417,dist,1950,Ductile Iron,,CL,11,S,487.2072771
433,8420dfc9-f6f5-11ec-8bed-54bf6483bcd3,52523,dist,1975,Ductile Iron,RG,CL,1,S,226.1165183
434,8421a452-f6f5-11ec-8145-54bf6483bcd3,52532,dist,1950,Ductile Iron,,CL,12,S,1908.627777
435,8422197e-f6f5-11ec-b00d-54bf6483bcd3,52502,dist,1999,Steel,,CL,5,S,322.678819
436,84228eab-f6f5-11ec-b8cf-54bf6483bcd3,75504,dist,1986,Cast Iron,CJ,CL,7,S,766.04243
437,842329b1-f6f5-11ec-a2e9-54bf6483bcd3,74403,dist,1997,Cast Iron,CJ,,10,S,859.8905574
438,8423c5ff-f6f5-11ec-abf8-54bf6483bcd3,74407,dist,1993,Steel,WJ,CL,1,S,322.0451553
439,8424623f-f6f5-11ec-9ce3-54bf6483bcd3,74501,dist,1940,Cast Iron,,,10,S,666.0902188
440,8424d771-f6f5-11ec-bc49-54bf6483bcd3,74602,dist,2004,Cast Iron,,CL,11,S,867.4983279
441,842573be-f6f5-11ec-ba54-54bf6483bcd3,74110,dist,1941,Ductile Iron,,CL,3,S,77.8619415
442,84260fee-f6f5-11ec-885d-54bf6483bcd3,52523,dist,1953,Ductile Iron,,CL,3,S,474.8443974
443,8426ac23-f6f5-11ec-b498-54bf6483bcd3,74407,dist,1954,Steel,,CL,5,S,209.6607922
444,84272151-f6f5-11ec-b095-54bf6483bcd3,74407,dist,1986,Ductile Iron,,CL,11,S,238.0481484
445,8427e5fc-f6f5-11ec-a533-54bf6483bcd3,74005,dist,1974,Ductile Iron,,CL,3,S,297.8457891
446,8428a7ff-f6f5-11ec-8436-54bf6483bcd3,74602,dist,1957,Ductile Iron,,CL,2,S,3968.585478
447,84294524-f6f5-11ec-a509-54bf6483bcd3,52523,dist,1955,Cast Iron,CJ,,11,S,452.6014538
448,8429b96b-f6f5-11ec-b2d3-54bf6483bcd3,52524,dist,1974,Cast Iron,CJ,CL,10,S,513.7501331
449,842a55af-f6f5-11ec-aa15-54bf6483bcd3,74901,dist,1939,Ductile Iron,,CL,8,S,566.2619606
450,842af1ee-f6f5-11ec-b099-54bf6483bcd3,75100,dist,1947,Steel,,,8,S,2225.97018
451,842bb542-f6f5-11ec-9d10-54bf6483bcd3,62610,dist,1957,Cast Iron,,CL,6,S,2863.540073
452,842c5186-f6f5-11ec-87ce-54bf6483bcd3,52434,dist,1987,Cast Iron,,CL,24,M,1762.838885
453,842cedba-f6f5-11ec-bdb6-54bf6483bcd3,52433,dist,2018,Steel,,CL,5,S,143.0561745
454,842d89ed-f6f5-11ec-a699-54bf6483bcd3,52513,dist,1957,Ductile Iron,,CL,4,S,142.3031325
455,842e2760-f6f5-11ec-8c52-54bf6483bcd3,52502,dist,1971,Ductile Iron,,CL,7,S,95.78671913
